product_id,quantity,wholesale_cost,sale_price,supplier_id
V5UGT3RHU6ZO,2322,98.95,126.26,NVCVUSTT
0IM1Y8MWHWJZ,2872,116.04,136.93,XBJKPDKC
3KMF8N7G2F69,3470,429.2,683.29,DBGUCAJE
WL7BCSY02TTB,3414,392.76,631.95,ZKUUKRBR
4LSKH8N5AVP0,293,12.39,22.9,RFTNQGSK
ORSV0KHVYZS0,1283,110.48,181.41,KRSHWTGG
VQ62E967IUGY,2044,129.16,161.06,EDBLMFTH
B7NUEQZZPACM,7091,410.14,677.55,KVHNDYBZ
3OE05668AYR4,4866,357.67,435.28,NTENOERP
GYD0YX19F4FG,1273,130.84,241.79,ISJDSKXJ
F4ICB3Y3XDKD,3991,433.33,745.76,ZEOUUSJW
Z5XMA977TN0P,4281,430.58,648.45,GIBRUMBP
VPYHDCV2LTYA,2243,120.07,151.77,DOOBGRTI
OCX4GSPK3RBG,964,40.27,69.47,NCJCTCKB
73VVRWKV7LWY,3603,429.2,503.45,GRMSDYOC
IN24BKV90XNY,6307,438.86,771.95,UYLRXCIV
DJGMI7A0HYX8,1329,111.27,157.89,WWILSOPV
XKYL4TI8UHU1,5374,388.8,477.45,TANXPDQQ
Y21D5E4QOC0E,5786,414.2,507.4,ZXZRBVUV
J46BIB2NYWL4,2968,122.52,148.37,NRAPQGHO
284DB2PYZMFV,2392,120.89,202.61,EDLOOHTK
GD5FLOCDFU4L,2642,120.89,212.16,TANXPDQQ
23XW33UGS53K,3035,373.1,514.13,RMSMOETA
9F8R1UGC9EN6,1218,116.84,189.28,QDAQXRXZ
EMYW57REN9CS,1872,133.37,207.26,EDLOOHTK
RA02WL0YIM40,4714,459.87,810.29,CVECQIAM
HSOBCPLQ42VL,939,30.92,49.78,OCPOEZVE
1XA4JUMUJ97B,5724,358.94,531.95,RMSMOETA
NS05RWOG6TUO,2872,138.51,220.65,CNJNFNTK
ICAOJIFXKYKN,6888,374.4,544.75,KRSHWTGG
FZRX6J3DPD6M,343,8.26,9.59,NBCKXSYD
5XEIDCL88NDY,6850,400.75,658.83,UCBFAQDG
3BH9BV7CRURY,3364,396.75,583.62,JKQRHISX
VFCUHWURS23T,25,0.68,0.99,EWZUFAKC
0Q5BX5JGYE4V,3825,360.22,607.33,GIIXLRCH
ZW8ZMH3Z0Q06,3373,465.54,512.09,NRAPQGHO
6F9F9R45G29G,5662,455.63,523.52,DBGUCAJE
E556FXUORD5L,859,31.39,46.21,ZVQVWANC
LSUK3RWXHAC3,3090,390.12,629.26,ISJDSKXJ
7NVODDFQPYW7,3227,364.07,452.9,ISJDSKXJ
HYT1R69SLSEY,5285,404.76,617.26,NWUAPMSW
STP7F91G3NR4,3016,406.1,718.8,EQXLGHHJ
1JJD8R1GA1N1,3130,440.25,550.31,WWILSOPV
CMJTR9XPJFPQ,5718,414.2,775.38,STXXDNQZ
18Q9Z6V9NX1F,321,13.04,19.51,RFTNQGSK
7707OXQT0I3G,4721,434.71,760.74,EKYLYNIF
BV9HXHVY4VP7,2196,111.27,160.01,DOOBGRTI
FXQD093KH8HZ,5123,400.75,688.49,NCJCTCKB
1GB54RRI2Z1D,4151,371.8,518.66,FCZOBULH
P48UU6KA53JE,6148,447.22,650.26,FNSAXLCG
APD003PB3XCS,5354,419.63,641.19,JKQRHISX
E8DD0W1V78KR,4273,430.58,682.9,NVCVUSTT
C4HBR7QMKJNR,515,36.21,67.21,ISJDSKXJ
6VX6Q6U6G4F3,3937,411.49,774.01,HUWQAVUH
LND64OHGXP5X,2268,149.02,174.06,GIBRUMBP
UE72E167BMJF,4886,370.51,655.8,FPFGSVTM
GT6ACZN18AIC,6215,423.72,711.43,GIIXLRCH
KVVLUL0IVOQ6,1994,141.11,200.38,NRAPQGHO
G5NVCKRDXLU6,6213,425.09,517.33,LAMXTHZE
OWIQX8QMGVWJ,3720,403.42,745.12,CNJNFNTK
GS0PYM4IM78U,4945,373.1,669.34,TYOJTOMZ
32J1E3FUGHQ8,6589,425.09,646.56,EKYLYNIF
Z1Q6VU2CD3WH,6775,459.87,869.61,ISJDSKXJ
MFIGC2GNRHB6,6703,414.2,554.61,EDLOOHTK
SO3BP923G72R,206,9.37,12.54,ZVQVWANC
58YHERXWB9YP,129,4.63,7.31,UYLRXCIV
7I8LIU3KU6NK,3778,426.46,611.54,MFUBGGQI
CL0FGD59VZX6,1158,134.22,212.34,GDVLVXYD
KJKP6VA792U1,873,38.22,71.51,QDAQXRXZ
752ADVPPHLBU,6086,450.02,563.43,QDAQXRXZ
R7KRDEQSG46F,4273,357.67,677.43,MFUBGGQI
PX7CRRTC86CP,2499,112.85,207.53,HUWQAVUH
2U1D758NAWJ9,7006,404.76,600.26,STXXDNQZ
4MFDPQEGCA65,7220,386.16,425.93,DBGUCAJE
ZXI79C6HHDN7,7085,384.85,588.44,IDGKAJJJ
IU5WWWC9XH6O,1391,114.44,174.29,GDVLVXYD
ARCOLO6IUXFA,6339,352.59,626.2,EQXLGHHJ
3UIXI0TV9D92,1117,125.82,167.84,UXPYBZTF
O9CA8CIOPX19,6264,431.95,507.11,NWUAPMSW
AK98R1UFSOO1,1839,124.17,140.19,HFPVCJRL
0CB4IVZRPOM4,290,8.54,14.58,NCJCTCKB
IUV9OGURY4EX,3224,419.63,593.78,LAMXTHZE
4IUAM6XHVCDJ,1493,118.45,161.21,TANXPDQQ
SYLASX7Y5QQ0,1992,103.5,195.3,FCZOBULH
0JOTM1O1RPQX,4715,380.92,711.94,CGYSSCHR
89FRL6URWBRG,53,0.89,1.21,NRAPQGHO
ZPZAN9ZN3JQB,757,32.33,54.51,UCBFAQDG
PC7BM71T5KPI,1666,147.24,218.36,GRMSDYOC
TVJDWEQO8Y7D,5790,423.72,547.87,EKYLYNIF
L2AL7TUMWLOF,1366,112.85,203.69,TYOJTOMZ
1U9HFKAJ6ZGY,329,15.06,25.69,UXPYBZTF
6S94G0AF4HO1,6232,422.35,681.25,VIIDPXME
910A6PMD4UTN,5467,383.54,468.3,GNIJYLAB
BX2QHQCWVTVR,1032,34.25,61.68,NWUAPMSW
Z2YLY8T75A8Y,6010,400.75,460.86,CGYSSCHR
CRR1397Z50IR,86,2.71,4.2,ZXZRBVUV
VEE7C5XOCF5Q,6384,394.09,471.33,GDVLVXYD
8M29KVVE0ICV,1428,123.34,220.29,ZKUUKRBR
8XPUK8E5AYI9,6882,383.54,484.41,CGYSSCHR
UKMJ4IL1XQZ6,2331,127.48,184.21,PQDCXBTE
IO4KCHKMZBIY,1328,131.68,241.11,FPFGSVTM
1UA0NMNF7QHE,6044,399.41,702.96,FNSAXLCG
FSLMZL7BA3KM,1533,120.89,163.08,NTENOERP
NBNTIZSI6RNZ,678,43.97,71.19,CIMIXMVK
LU51PAZOLIJ6,963,34.25,47.5,UYLRXCIV
0O0V3SSGA3ZJ,2123,138.51,215.8,UYLRXCIV
2UI0AGYYRBA4,6203,391.44,661.14,KRSHWTGG
CNWYGIQSGKHJ,2763,139.37,164.46,HFPVCJRL
FWYW19M57TH7,6819,373.1,686.5,NRAPQGHO
F9TC6BK6BNYT,6538,387.48,497.14,GIBRUMBP
A5S7BD4S6V3J,236,13.04,16.6,GRMSDYOC
AZG9GYGDY069,6191,437.48,524.54,VCUMMSSB
0LZJU5XCIE1Y,2334,150.8,277.62,KVHNDYBZ
8QUIYLH6ZHQ2,4035,396.75,514.98,DBGUCAJE
TLZ67B1A1Z78,3959,406.1,685.5,PQDCXBTE
CX6H1JC0Z58C,995,45.59,74.81,MFGBXQKF
6KLAS3OSDWVB,4822,345.02,520.64,ZMRZDYHV
5JDE6DJKGHM7,1695,128.32,189.4,EDLOOHTK
FL88GTHYKWP6,1762,112.05,137.04,NWUAPMSW
1X6VO0P29GZR,2343,137.65,205.24,ZMRZDYHV
CL8S4LH15VI6,4776,426.46,674.23,PQDCXBTE
9KJIJVGB1KPP,2416,115.23,209.14,UCBFAQDG
5Z5M315ZE1HZ,6810,388.8,582.03,DBGUCAJE
J0NJF1VJR0PJ,1756,119.26,168.51,RMSMOETA
HPXDHS582WV1,6272,407.45,579.39,EWZUFAKC
ITMMLGBDYG6U,3583,388.8,524.1,NWUAPMSW
U7LFFPQBX4R1,3097,394.09,638.82,IDGKAJJJ
J8K6LB9H3GOD,7141,370.51,542.43,CIMIXMVK
J80QEY10ZOPA,3516,408.79,534.29,NCJCTCKB
NL5GZMX7YD3H,2582,125.82,206.97,BPFURQET
63AOOWYZC6XZ,138,6.96,9.39,PQDCXBTE
25FQEQ239PYE,6639,402.08,570.15,YIVQFZLU
0ZEUGZKP405H,4855,377.0,473.13,RMSMOETA
J5J1HUWV0GW4,1691,115.23,134.13,KRSHWTGG
0AXF0IN6TQ0A,3234,355.12,575.29,BPFURQET
W2K08U2A4NMG,5235,388.8,481.33,LAMXTHZE
DNTI16RQHVIE,3037,450.02,777.18,UXPYBZTF
2VUS27CQRGS0,1080,46.69,61.54,VCUMMSSB
SLVRPC5ULABY,5879,373.1,643.22,RFTNQGSK
FC9KZR9X8R34,605,32.8,55.01,EDLOOHTK
6YR44BKHIZJ3,6259,386.16,613.22,ARBKBLYG
GSC6K304CVEG,6381,394.09,489.07,GNIJYLAB
LH32M5MRUP4Y,2775,111.27,137.2,NBCKXSYD
IBKPX5YOSHEM,7031,365.35,403.71,NTENOERP
TXZDQRQVCK2S,5944,441.64,734.45,NVCVUSTT
5HP9IDUFY5OY,2775,115.23,159.25,CVECQIAM
D710N0DGUIA0,2116,116.04,213.75,FNSAXLCG
F5WV7V4ULQNF,261,8.54,10.91,GNIJYLAB
EEV591WTSD1U,5683,358.94,668.71,ZVQVWANC
WSQY78IE28SE,6815,455.63,808.74,FPFGSVTM
S9B7WJ9SF47D,388,14.03,17.5,JKQRHISX
CTRV0MFRYUIY,2689,124.99,189.61,ZKUUKRBR
ZFIBETSBO6K6,5011,379.61,685.58,RMSMOETA
UNOIKS8RLAVO,7246,430.58,493.44,GNIJYLAB
CT99M8AW5WA6,1303,101.97,157.34,ISJDSKXJ
7YCEV7WAPEPR,3779,423.72,733.88,ARBKBLYG
V31SXYLVIJ75,1472,113.64,134.55,FNSAXLCG
EY8V5KMCRQ5A,1347,120.89,152.32,YIVQFZLU
6OQ0W0YU4TZ3,46,1.11,1.44,NRAPQGHO
LG9GROQE6GHD,3143,398.08,665.99,NBCKXSYD
8EHIGSFUPWL3,49,1.0,1.25,NCJCTCKB
GZCAN4A7KDH4,3615,375.7,551.9,NTENOERP
PD0I3HUM0GZU,392,14.37,20.3,HFPVCJRL
154MESS7VBAD,2660,125.82,217.92,KVHNDYBZ
OO9JCNX1E5VI,6037,360.22,581.4,ARBKBLYG
XKBZ83RIAGCS,2913,131.68,171.84,ARBKBLYG
XGKH1WUIMYMF,2996,367.93,470.58,FNSAXLCG
TVIUIDBOV74B,6812,370.51,650.25,WLJJEFNP
OS7MWN8J76VJ,2150,102.74,122.16,CVECQIAM
TVNBGIPX4LPI,599,43.97,80.51,GRMSDYOC
3BEBP6JOOP1C,4611,416.91,675.39,ISJDSKXJ
XL6AIBT3TL2P,6698,396.75,656.62,EDLOOHTK
UAIPJGASO3XB,3831,411.49,526.71,CNJNFNTK
1D69L1WDXQ5I,18,0.5,0.66,EDLOOHTK
UAIT348QHI9F,6992,406.1,674.94,RFTNQGSK
5POZO1E97UNU,3833,429.2,492.72,FREEBJJB
JPAWTDDPJOPN,5322,403.42,570.03,KVHNDYBZ
T84Z79VDUF1H,1026,32.8,54.68,CIMIXMVK
77KLN3OMDAAZ,1142,115.23,218.71,ZMRZDYHV
Z6LKW8JOSWXV,3484,410.14,483.14,NTENOERP
DVMT2LI2B8RT,4086,411.49,689.25,EBBQNKMM
J6N1YALN805F,6410,377.0,699.71,ISJDSKXJ
PSNOT4SP95DP,4520,403.42,476.84,EDLOOHTK
J62AVQDOEA9K,2860,103.5,176.78,QDAQXRXZ
DYRA79MYMIX4,3786,392.76,477.2,UCBFAQDG
QJSP5KS2HJ3A,1125,128.32,224.94,GIBRUMBP
N52D7B2SN8C4,1801,127.48,234.44,BPFURQET
I29YZH7JRYVF,1259,120.89,188.23,TYOJTOMZ
QIALAQQF4UMA,5143,412.84,759.21,HFPVCJRL
2N1H6DU6VVN6,3665,430.58,518.85,ZKUUKRBR
GI6BGWW9DLXA,2447,143.72,179.22,WWILSOPV
G93RPI5JXYYM,4217,369.22,598.87,NVCVUSTT
Q9D4Y9H3FV47,4061,427.83,593.83,RFTNQGSK
XBNBEXZ8I9YF,1383,124.99,156.49,GDVLVXYD
I8TNZ5S2GWGO,7022,392.76,599.74,WLJJEFNP
EL49KSJVX44H,5211,412.84,697.7,TYOJTOMZ
N1WKM47ZKJMX,3434,426.46,570.6,EDBLMFTH
471EX6FK2U7D,2582,129.99,170.68,GXAGGFBI
LYB42F98BJAJ,3203,402.08,497.37,ZKUUKRBR
A95YR7VSAFPD,2390,120.07,196.43,STXXDNQZ
PKNHMEA6PQV5,6546,430.58,700.55,MFGBXQKF
YK6POU3MEJ2M,2525,122.52,152.41,FPFGSVTM
M7CRQSX9EN2Z,4050,399.41,758.48,FPFGSVTM
KTNNC0QVA0QM,4793,378.3,563.67,CGYSSCHR
PXQYRPE5FPG7,4076,378.3,424.07,GIBRUMBP
LLUIDUDZMVE6,4962,383.54,584.9,RFTNQGSK
KQPZH7KZMNL1,5257,364.07,650.23,ZEOUUSJW
XOUA5OBO5ZEI,5060,377.0,613.0,CIMIXMVK
NPL0WL5O650P,3266,390.12,601.17,EDBLMFTH
8RCUOUMDUNU7,3916,386.16,642.18,GIIXLRCH
3FYVAGID6R3J,5821,437.48,651.41,NRAPQGHO
9WUBEHXUK72D,6154,407.45,665.77,EDLOOHTK
OA0DB30KELN3,2144,105.8,125.27,VCUMMSSB
41MIYR6F7AMY,5479,371.8,678.16,CNJNFNTK
VM2N2ZUJ80TX,2285,129.16,170.23,NCJCTCKB
RXM3CI159S1P,5852,391.44,538.23,NCJCTCKB
QT0SXNFTO2SZ,2675,145.48,175.3,IDGKAJJJ
A9D3T5P6KEQV,6639,395.42,651.65,GNIJYLAB
U72HRJPJBJZE,7184,416.91,494.04,GDVLVXYD
01AG6C41TDS6,6236,378.3,693.05,NCJCTCKB
GFP5XSXFAQD8,5053,378.3,497.09,RFTNQGSK
217E9LD8B0GF,5166,455.63,807.83,FPFGSVTM
FW6Y5KNIATNQ,1731,112.05,163.82,STXXDNQZ
4G0AC1VYKYGV,6012,438.86,502.49,DOOBGRTI
BKNMV9YIO1QE,5966,422.35,560.88,FREEBJJB
ZAXDCRG2W9PJ,451,41.84,53.14,FNSAXLCG
9BHIRW7JBFAM,4322,398.08,681.91,PQDCXBTE
5GOURXBI8GNX,5581,420.99,679.48,KVHNDYBZ
F0DEXGGFYC3Q,47,1.24,1.9,ISJDSKXJ
91WL2I2VJJNO,5995,445.82,662.93,MFGBXQKF
IKHKQU5D3UPP,562,39.75,54.58,LAMXTHZE
SRA9U5NDA902,538,27.29,45.03,UYLRXCIV
QVIN1O6M0VJ6,2737,126.65,177.44,ARBKBLYG
T2H2KRI5XUQT,4382,441.64,600.63,ZKUUKRBR
MRCWPCBHM8TZ,2439,125.82,162.56,KRSHWTGG
EUH12AESI4EP,4075,355.12,459.53,YIVQFZLU
UG02WYLH14RN,1890,139.37,223.83,QDAQXRXZ
9Q6LS8D2ORSO,6548,402.08,535.97,EWZUFAKC
IANCDXUQA23Z,1306,135.93,237.06,KRSHWTGG
D32X42KQ8HG7,3674,379.61,551.95,EDBLMFTH
7ZOY3ZRX08Q0,2311,116.04,135.07,OCPOEZVE
JG6EOFEVLNFB,5969,394.09,601.78,MFGBXQKF
MDIW1PP5OQYG,974,30.46,53.94,CGYSSCHR
XN7ASD3YW1CT,7211,382.22,597.41,ZMRZDYHV
LT0ZHZZ19N7K,1112,98.95,109.74,GNIJYLAB
CO4XO4UXRZJ2,3644,423.72,486.01,FPFGSVTM
ICQ7TVO3Z8T8,2812,117.64,159.05,QDAQXRXZ
292181CKPQGU,2538,105.03,149.67,ISJDSKXJ
MJVMZBXYDXPV,4298,471.23,779.41,PQDCXBTE
8MTX10NPZYDD,2982,386.16,724.05,NCJCTCKB
4C0HLQJ1G2ML,1263,120.89,179.4,OCPOEZVE
L9OHXFJ0MATT,7056,391.44,528.84,GIBRUMBP
NRAFWVNKGOO5,6010,436.09,627.1,MFUBGGQI
XQY68PP4SZKA,6911,425.09,584.92,OCPOEZVE
KZD2UYN98H6N,3872,392.76,698.33,KVHNDYBZ
76776LHTGAFU,5262,394.09,742.86,PQDCXBTE
RNWJY2Q1JMEH,7131,332.55,581.63,MFUBGGQI
DD9UV8FROPRK,1528,130.84,232.24,ZMRZDYHV
P4PUETB7V2LF,4195,352.59,596.93,PQDCXBTE
EWVJ92MZGB6T,1903,116.04,131.47,EQXLGHHJ
3YSI6DYJ67AP,667,39.24,56.0,WWILSOPV
G3DB9AT1ZP4M,87,4.22,6.25,QDAQXRXZ
32MZDP65DQ2S,4782,418.27,720.68,HFPVCJRL
30QKAL1S6T5C,2158,95.97,130.62,STXXDNQZ
E6634X643VFL,3325,362.78,574.28,TANXPDQQ
LQ6QF0ZCGDEN,2672,157.11,199.06,RFTNQGSK
34INK3M16JD1,3301,406.1,609.15,WWILSOPV
E9HO1CSMHYR0,5863,369.22,590.38,LAMXTHZE
X2VWMEYFKQU6,6289,348.79,593.64,PQDCXBTE
FF6BTIN09IV1,1703,108.13,131.49,MFUBGGQI
7PEY33UL520L,305,13.04,22.35,VCUMMSSB
J4PX5LB3UBUL,3579,367.93,504.43,ARBKBLYG
7V5M3MW6JQPD,824,28.63,36.16,UCBFAQDG
QJVCUQU78U7L,923,38.73,58.29,WLJJEFNP
Y57VC53HPY5B,4812,476.96,580.46,JKQRHISX
IMEHGWKU6WUQ,3312,398.08,594.73,HUWQAVUH
K2V7ROOZZNJE,1109,103.5,183.61,KRSHWTGG
9H1UOTQWS29V,481,37.21,42.46,MFGBXQKF
Q8UA7PB8RZHP,3459,380.92,528.72,YIVQFZLU
4K6CJE4IUMW4,6999,416.91,502.38,NWUAPMSW
DZV7I2O2NYWH,3637,377.0,468.23,EQXLGHHJ
4QXV0SHK1NGW,4662,412.84,618.02,RMSMOETA
56AV51TT2BCN,6960,408.79,547.37,EBBQNKMM
4HMU7EO1QD90,6533,378.3,525.46,MFGBXQKF
RWB2KHJ49G4N,6552,388.8,530.71,FCZOBULH
U5NYWWFFO43X,81,2.89,4.01,ISJDSKXJ
JJP1IULO0MRV,4610,423.72,547.87,KRSHWTGG
P1E1O9YWTDEG,4180,427.83,482.59,EBBQNKMM
GIRJOJE3OJVE,4847,472.66,683.94,DBGUCAJE
786NXB605NH1,1115,111.27,209.97,MFUBGGQI
1SQUYYHNI7GM,5741,404.76,636.28,KVHNDYBZ
RZ98XZU2FLIN,5049,391.44,499.87,ISJDSKXJ
B5XJXL82ESG3,5084,441.64,537.03,EQXLGHHJ
6BGK50J06KIX,6295,414.2,708.28,GDVLVXYD
XSVUMYCF4CNB,404,39.75,64.99,CIMIXMVK
JEG1653OMXB7,1267,112.05,194.52,HUWQAVUH
0ETLD671KLFI,649,39.75,46.31,BPFURQET
JGAITLQLL48F,3556,415.55,458.77,CIMIXMVK
1DCIX2OVLRMH,310,10.84,19.57,KRSHWTGG
LWK0CEDHNC9Q,2439,94.49,178.4,DBGUCAJE
ZCZEEWT90CS4,3538,416.91,577.0,GNIJYLAB
SVCG7SBPMUE7,3076,386.16,652.61,GXAGGFBI
ABQE06QOOXLU,4195,394.09,510.35,MFGBXQKF
EPNEXSGMHPTP,3328,378.3,653.7,GIBRUMBP
AHIY0HQTQV2L,889,30.92,36.89,JKQRHISX
DHGO5OFSIWA7,4082,388.8,646.19,WWILSOPV
BKV3WMB7Y23U,6929,457.04,714.35,IDGKAJJJ
4GC95F6UQNQE,5575,343.76,633.89,EKYLYNIF
1RZZMNW3QXAT,1935,128.32,223.92,DBGUCAJE
VR5E0PICBN7D,5607,406.1,603.06,FPFGSVTM
UPJA7OM2W0GO,4242,434.71,542.52,DOOBGRTI
4I1BXDBI4FN5,834,42.37,80.42,ONSMNAKU
6QBWVBY0KZXD,5796,357.67,574.78,TYOJTOMZ
BOOI8Z0OHXFE,3243,416.91,537.81,MFGBXQKF
YM521IP758V7,3772,362.78,641.03,EQXLGHHJ
BUSV6XELDCJD,1361,136.79,224.61,GIBRUMBP
K3HX0OGHVUCV,6817,450.02,553.07,RMSMOETA
0U7W2Q0NOMER,1960,136.79,182.61,DBGUCAJE
C9EEHUNW0NT2,6402,391.44,582.46,ZXZRBVUV
S82WBI95157J,3681,378.3,649.54,STXXDNQZ
3WCUALUMSLS7,6550,418.27,615.28,NBCKXSYD
FLFNZWWD06SH,3122,402.08,633.68,EKYLYNIF
95O4IQRFFG20,5311,447.22,523.25,HUWQAVUH
5S42IYPC60IF,1505,113.64,143.64,KVHNDYBZ
1NSOY38EVAM5,1664,137.65,244.33,EWZUFAKC
4PG4KFLMJENM,6282,375.7,581.58,EDBLMFTH
YNPXF8U56WZ8,6197,388.8,600.31,ISJDSKXJ
2CA3V9QGC2X3,1852,115.23,160.28,XBJKPDKC
ZQP1O3WIFLR8,2978,135.93,159.45,FNSAXLCG
7O0HOY9OHDNP,1646,98.2,150.84,OCPOEZVE
8GDJS849WUS0,7043,408.79,717.43,NWUAPMSW
J95XC896LR5G,4525,441.64,824.1,MFUBGGQI
388YUJ88UYCD,4830,362.78,630.51,GNIJYLAB
IELH80JJGGUA,2735,108.13,158.41,UYLRXCIV
TN6KAO06BG1S,1242,114.44,129.89,NRAPQGHO
DK1DDGXV1CFU,7131,364.07,670.98,EDBLMFTH
UHAX5OJL7DTY,5292,408.79,557.18,NCJCTCKB
G2TQDUUKT5Q4,1895,113.64,166.82,DBGUCAJE
A0UQ3PXUXRGY,6397,411.49,602.01,EKYLYNIF
098MJXW9ID3W,5765,380.92,492.53,ZKUUKRBR
SLML2HGVTTNI,4435,407.45,658.44,QDAQXRXZ
RVI1I4PJ5RSQ,6035,423.72,491.94,FNSAXLCG
5S7I1UQA6AH4,5472,377.0,539.49,PQDCXBTE
CFYD1WGYLSED,5027,411.49,641.51,ZEOUUSJW
S0CH3FWP3XHE,5138,392.76,699.9,GXAGGFBI
VK4HHQ1DEGRU,4324,412.84,462.38,RFTNQGSK
MU87RC84WV2G,3915,484.16,615.37,KRSHWTGG
X0IGFXCXYYTZ,6985,375.7,580.46,ZKUUKRBR
Y5ID0LTIGW4N,6754,371.8,620.16,CVECQIAM
IU460O9HYSR3,810,31.39,56.47,JKQRHISX
R1PL4EWSJGXI,570,42.9,49.89,ISJDSKXJ
3CPD2TZMOO3U,1174,139.37,203.06,GIBRUMBP
M0GF1Y097DHG,6582,411.49,713.11,CVECQIAM
G8RGTDCIDEFM,3544,402.08,705.25,TYOJTOMZ
O9CBRMQQZMNR,446,34.25,49.56,GRMSDYOC
7VRCYVBQ1ZGA,3182,391.44,432.15,BPFURQET
JMEEJKHEEYYM,606,28.63,34.24,NBCKXSYD
I0OQCC3U3EWM,6624,406.1,468.23,UXPYBZTF
LL23TWWBPY8U,4981,384.85,517.62,GDVLVXYD
2QBCP6E7SYQ0,4830,403.42,455.86,IDGKAJJJ
GL88NM86BJFY,6168,399.41,470.9,GXAGGFBI
4P5USO88VYT2,2216,133.37,207.12,CGYSSCHR
RFZZPZ9B9AQV,1017,31.39,38.64,EDLOOHTK
YSV3Y0074LKE,3404,395.42,609.74,WLJJEFNP
ALVIV2Q22IMF,287,13.04,17.49,CVECQIAM
GM9X08FRQ84J,5213,371.8,571.46,XBJKPDKC
PHDY6HXYM3G8,5868,356.4,533.53,BPFURQET
12AF3LEXD6RO,878,39.75,57.2,FNSAXLCG
SE2LO9CJ1956,6265,411.49,730.39,VCUMMSSB
O4YUJZW78YAU,6852,395.42,599.46,GNIJYLAB
F1LPH1PTL38A,2756,113.64,169.66,TANXPDQQ
Q6CW0RV7VN6A,1272,129.99,215.0,NWUAPMSW
3VN9WUFQ2UPT,6751,394.09,550.54,BPFURQET
8G9X8S04CVFK,2951,104.27,176.01,STXXDNQZ
ZQ1F6EOVMKN6,135,2.07,2.33,JKQRHISX
J6M6Z6Y770WL,1586,120.89,204.3,KVHNDYBZ
A6HPDVFG2VIL,5026,416.91,619.53,KVHNDYBZ
5YG27JDP6H1B,4076,410.14,530.31,IDGKAJJJ
KMB19706UXPK,4423,427.83,555.32,UYLRXCIV
IT56ZP7A82X6,3100,406.1,461.74,GXAGGFBI
GI168BP70F54,368,12.08,17.24,VIIDPXME
7470MZC0CY7K,3405,388.8,634.13,GIIXLRCH
HTZ14HGPI3XO,988,38.73,47.68,CVECQIAM
GDS15V4I1P59,4630,390.12,672.57,UCBFAQDG
XK0IWURO7ESL,5328,384.85,423.72,CGYSSCHR
5CORRHF6ZMT9,3450,426.46,655.04,GXAGGFBI
QB1RQPS4XVWG,208,10.54,19.24,UXPYBZTF
P0G0F3B1JI4G,6820,402.08,473.65,UCBFAQDG
EUIWM8WW6V2J,3211,420.99,707.26,KVHNDYBZ
988BHBNW7O9A,2648,142.85,227.27,ZKUUKRBR
A4EQGQUBCQ8A,3549,395.42,531.44,EDBLMFTH
HITL0X6RWOLA,4871,365.35,451.94,CGYSSCHR
AV1FW25E79MV,4443,469.81,677.94,MFGBXQKF
M72IQ8QN058E,4873,398.08,749.58,FNSAXLCG
GLJNLA76IVJW,2704,165.37,288.24,ZVQVWANC
TYZ4106Z7QZI,3610,445.82,781.97,ZKUUKRBR
412IPQOFUGD5,7070,407.45,706.52,GXAGGFBI
ZD9RCNDZYKP6,2725,118.45,186.91,EKYLYNIF
QLAEDZEVTO74,4244,390.12,469.31,ARBKBLYG
C20Q4X6P1N31,6239,356.4,601.96,GIIXLRCH
ES71TOEBJ7OO,3069,382.22,626.08,CVECQIAM
SXC6QB781JKO,1853,136.79,255.66,EWZUFAKC
0M80B7446AIB,5710,418.27,775.89,EWZUFAKC
H6JRQ63MZRUF,171,11.14,13.19,HUWQAVUH
UE7FZ0PVZKC3,1708,116.84,187.29,GIBRUMBP
GQY7NHBQ8CUD,1528,145.48,194.65,RFTNQGSK
A4GO6WEK5KQ9,5206,422.35,514.84,VCUMMSSB
CG9L887UZ8FT,6262,371.8,561.05,EKYLYNIF
6CXRYYQ2UR07,4724,410.14,502.01,GXAGGFBI
MIIRGRD30CM1,3573,373.1,633.9,BPFURQET
90UDSAL10ROT,2645,123.34,137.65,FNSAXLCG
1A7G8FX9ZROV,4015,383.54,485.56,UXPYBZTF
YBI0F6F5Q0QO,174,9.95,16.96,CVECQIAM
4NUSK1G0UN43,4010,423.72,722.87,STXXDNQZ
3C3GZ7GOXG4F,6882,379.61,519.69,GXAGGFBI
BP6VME0FKQ9T,7120,438.86,550.33,ONSMNAKU
VMIC9X0P16F7,4940,400.75,620.36,ZKUUKRBR
Q31E92C8F9EM,6602,394.09,699.9,NWUAPMSW
3V0A1TQ79E4X,5904,419.63,517.82,NRAPQGHO
XF0TJJCM3AVY,439,45.59,77.0,FCZOBULH
BRVDWSWPG9XX,4804,411.49,521.77,ZEOUUSJW
K0EO2DB66MDE,1610,125.82,182.31,ZKUUKRBR
D65RHS5WJ1QS,4969,398.08,705.0,FREEBJJB
VQW0B4NBIQRV,4775,396.75,561.8,GNIJYLAB
TJG3O03QZI9S,1273,105.8,175.52,TYOJTOMZ
H4WXP5XOUGXI,2328,127.48,175.79,ARBKBLYG
ZG5EM1AQDBW1,1648,129.16,185.73,ONSMNAKU
SK00XXI5S93N,498,29.08,37.34,CIMIXMVK
03Q98YEP6YDO,4790,403.42,591.82,IDGKAJJJ
CWA2LC2Y1SND,701,45.05,79.87,MFGBXQKF
7B4H2KPK10U6,6786,411.49,568.68,EQXLGHHJ
